Age,Department,DistanceFromHome,Education,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,YearsAtCompany,YearsSinceLastPromotion,Attrition
46,Research & Development,35.3,3,4,77300,1,No,10.2,4,4.2,1.3,No
28,Sales,26.0,2,4,27400,1,No,20.9,2,6.0,3.7,No
53,Research & Development,5.2,2,4,54800,1,No,8.8,4,6.8,3.2,No
48,Research & Development,30.2,1,2,33000,1,No,11.6,3,0.4,0.0,No
43,Research & Development,46.0,3,1,34000,1,No,18.3,3,0.1,0.0,No
32,Research & Development,0.4,1,3,47400,3,No,20.9,3,1.2,0.4,No
51,Research & Development,2.5,1,4,42500,3,No,11.0,3,4.4,1.6,No
48,Research & Development,6.8,1,3,40400,4,No,14.0,4,9.7,1.4,No
35,Sales,20.6,4,3,32900,1,Yes,13.8,3,6.7,1.4,No
47,Sales,13.5,3,4,20000,0,Yes,22.3,3,0.1,0.0,No
54,Research & Development,10.1,4,3,44600,4,No,23.1,3,2.4,3.4,Yes
45,Sales,10.5,2,4,28500,1,No,24.6,4,1.4,7.4,Yes
40,Sales,10.7,1,1,24800,2,No,16.2,3,1.9,0.4,Yes
52,Research & Development,11.5,2,1,30900,1,Yes,24.5,4,7.4,0.8,Yes
42,Research & Development,6.6,3,4,49500,3,Yes,8.1,3,0.3,0.0,Yes
26,Human Resources,8.0,2,4,44800,2,No,12.2,4,7.0,3.4,Yes
31,Sales,1.0,1,3,58800,2,No,17.4,3,11.3,0.3,No
47,Research & Development,3.9,4,3,47300,6,No,9.5,3,4.9,5.7,No
22,Sales,16.1,3,3,34800,1,No,13.7,3,1.5,0.2,No
43,Research & Development,12.1,4,4,33100,4,Yes,15.1,4,7.0,2.1,No
29,Research & Development,5.9,2,2,47600,1,Yes,13.7,1,12.5,2.2,No
53,Research & Development,1.0,2,4,52000,2,No,23.5,4,1.4,12.2,Yes
35,Research & Development,9.9,2,2,51300,5,No,24.1,3,13.0,3.5,No
40,Research & Development,1.6,2,3,67400,0,No,19.7,2,1.1,0.4,No
50,Research & Development,26.7,3,3,60200,1,No,13.5,3,11.7,1.0,No
44,Research & Development,1.1,1,3,55600,2,No,20.8,3,9.3,0.9,No
25,Human Resources,9.6,1,2,20000,3,Yes,18.9,3,14.5,1.4,No
54,Research & Development,2.6,4,4,51500,4,Yes,16.1,3,0.1,0.0,No
25,Research & Development,5.5,3,2,49700,2,No,18.2,4,14.6,3.5,No
54,Research & Development,13.2,2,4,33000,4,No,16.7,2,8.5,3.8,No
40,Sales,4.2,3,1,40600,1,No,22.7,2,1.7,0.3,No
23,Research & Development,4.2,3,3,38800,2,No,21.0,1,15.1,2.1,No
49,Research & Development,7.1,2,4,63800,1,No,19.9,1,8.3,0.3,No
42,Sales,14.0,3,3,20100,1,Yes,14.6,3,13.4,0.9,No
57,Research & Development,2.7,2,1,93800,1,No,12.9,3,8.3,21.2,No
39,Sales,8.2,4,4,55300,4,No,9.7,1,2.2,0.1,No
58,Research & Development,4.5,2,1,58500,2,No,12.5,3,11.2,6.2,No
51,Research & Development,9.3,3,2,32200,1,Yes,13.8,3,8.1,0.1,Yes
32,Sales,31.6,2,4,56000,3,Yes,20.4,3,0.9,0.0,No
27,Research & Development,2.0,4,2,29100,1,No,16.0,3,11.8,1.5,No
29,Research & Development,2.0,4,4,43700,4,Yes,12.0,3,5.7,0.5,No
55,Sales,0.0,2,1,53900,4,No,18.0,3,3.5,5.3,No
22,Human Resources,0.1,3,4,42200,2,No,20.3,3,1.2,4.2,No
44,Research & Development,1.8,3,3,47000,1,No,14.8,4,0.9,0.0,No
52,Research & Development,31.2,2,3,93100,0,Yes,20.7,3,5.9,1.1,No
45,Research & Development,12.2,1,3,36900,2,Yes,22.1,2,0.8,0.0,Yes
59,Research & Development,7.7,2,1,62000,2,No,11.0,4,4.0,3.4,No
23,Research & Development,3.3,1,2,48400,1,No,20.1,3,2.0,3.3,Yes
45,Research & Development,0.7,4,1,64900,2,No,16.7,3,7.2,3.0,Yes
33,Sales,5.6,3,3,76600,3,Yes,8.2,3,1.8,1.5,No
55,Sales,6.3,4,2,32100,1,No,9.6,3,4.6,3.7,No
33,Sales,15.1,2,3,20000,2,No,12.5,4,14.7,5.8,No
47,Sales,16.2,3,4,43700,2,No,16.4,4,2.3,1.7,No
47,Research & Development,2.3,3,3,32100,1,No,22.1,3,12.7,0.1,No
22,Sales,16.4,1,1,41700,2,Yes,14.4,1,2.8,0.1,No
59,Sales,21.1,3,3,67000,2,Yes,24.4,1,6.4,2.3,No
55,Human Resources,14.4,1,3,35200,4,Yes,17.8,3,1.7,4.8,No
52,Sales,0.6,1,1,53600,5,Yes,10.6,1,0.8,0.0,No
22,Sales,17.6,2,3,31200,3,No,15.0,3,20.2,7.1,Yes
25,Research & Development,1.9,4,3,63400,2,No,20.3,3,2.3,0.6,No
39,Human Resources,11.5,2,4,28900,4,No,10.3,4,0.9,0.0,No
42,Sales,2.5,4,1,20000,0,No,19.2,4,3.9,1.1,Yes
22,Sales,31.8,2,3,50700,1,Yes,8.9,4,3.3,8.4,No
25,Sales,5.7,2,4,33600,3,No,15.7,1,2.9,0.3,No
26,Research & Development,5.4,1,2,51100,4,Yes,22.7,4,10.7,8.2,Yes
30,Sales,5.9,3,1,20000,4,No,22.3,2,2.5,0.5,No
24,Research & Development,2.1,2,1,44900,2,No,16.1,3,8.0,1.1,No
31,Research & Development,2.3,3,3,44000,2,No,11.5,3,9.9,4.0,Yes
59,Human Resources,0.7,3,4,25000,1,No,16.5,3,2.9,0.6,No
50,Research & Development,5.0,3,3,43900,2,No,16.5,4,1.1,8.2,No
54,Sales,22.0,4,1,28900,0,Yes,14.3,1,4.8,1.1,No
40,Human Resources,1.3,2,3,47900,5,No,18.4,3,2.3,1.6,No
42,Sales,3.4,1,3,98300,2,No,23.3,3,1.3,0.9,No
27,Research & Development,6.1,1,3,33300,3,No,23.7,3,10.6,0.0,No
30,Human Resources,18.2,1,3,29600,1,Yes,22.0,3,0.4,0.0,Yes
40,Sales,14.3,3,2,27200,5,Yes,15.5,3,8.1,1.3,Yes
42,Sales,15.9,3,3,28600,4,Yes,22.0,3,3.2,1.1,No
40,Research & Development,5.7,4,4,32900,2,No,13.4,3,4.8,3.2,No
53,Sales,3.7,3,3,31500,4,No,21.6,4,2.0,4.0,No
34,Research & Development,11.9,1,3,37900,1,No,17.1,3,0.8,0.0,No
58,Human Resources,12.5,2,3,50400,3,No,16.8,3,8.9,2.0,No
59,Sales,13.5,2,4,45600,4,Yes,19.2,2,9.1,8.7,Yes
39,Research & Development,1.6,2,2,28000,1,No,23.9,3,5.7,0.4,Yes
50,Research & Development,5.6,2,3,75900,2,Yes,12.2,4,4.6,4.2,No
34,Research & Development,32.2,2,2,41100,3,No,15.8,3,16.3,1.3,Yes
33,Sales,2.9,3,1,20600,4,No,24.0,3,0.8,0.0,No
35,Research & Development,0.0,1,1,41200,3,No,24.4,4,12.5,1.0,No
25,Sales,6.4,3,3,24700,3,Yes,24.9,2,4.5,0.1,No
35,Research & Development,5.0,3,4,46500,2,No,11.5,1,5.2,0.0,No
24,Sales,2.3,3,4,20000,3,No,24.0,3,7.9,2.4,No
42,Sales,9.2,1,3,48500,4,No,14.1,4,6.6,10.2,No
33,Research & Development,5.7,2,2,38100,4,No,14.7,2,4.4,1.4,No
44,Research & Development,13.1,2,4,39900,2,No,23.9,2,1.2,11.9,No
54,Research & Development,5.6,3,1,83300,2,Yes,9.1,3,0.3,0.0,No
23,Sales,9.8,3,3,24000,2,No,16.1,3,6.3,0.7,No
40,Sales,39.2,2,3,23200,2,No,17.4,3,0.4,0.0,No
40,Research & Development,2.8,4,4,39800,6,No,9.6,3,1.1,3.4,No
57,Sales,5.3,3,4,52800,1,No,20.5,3,6.2,2.8,No
23,Sales,3.0,4,4,23900,0,No,15.6,2,13.2,0.8,No
51,Research & Development,6.5,2,4,46100,3,No,15.9,1,8.0,1.6,No
52,Research & Development,13.5,4,2,55000,3,Yes,21.0,2,1.7,2.2,No
41,Sales,12.1,4,2,20000,3,Yes,13.4,2,5.6,4.7,No
28,Research & Development,3.1,3,3,48300,4,Yes,13.4,3,0.7,0.0,No
56,Research & Development,0.0,1,4,40200,4,No,10.8,3,22.0,22.2,No
59,Sales,10.3,1,3,94800,7,No,18.4,3,0.9,0.0,No
54,Sales,27.9,4,3,22800,4,No,15.6,4,3.2,0.7,No
46,Sales,4.2,2,3,42100,1,No,23.4,4,3.1,3.7,No
37,Sales,0.6,2,3,20600,1,No,14.2,3,5.2,4.0,No
51,Sales,2.9,3,3,22200,5,No,8.2,3,1.3,1.0,No
34,Research & Development,16.9,1,2,47400,0,No,8.4,4,1.4,0.3,No
43,Research & Development,5.5,3,3,29700,3,No,22.6,3,1.4,0.3,No
27,Research & Development,1.1,1,4,41800,4,No,16.1,3,10.0,5.3,No
33,Sales,1.9,3,4,28500,1,No,23.0,4,3.9,1.3,No
28,Research & Development,0.2,3,4,32600,3,Yes,9.9,3,10.5,1.1,Yes
53,Research & Development,6.0,2,1,46200,1,No,18.1,3,1.7,2.2,Yes
28,Research & Development,12.1,2,3,33900,2,Yes,20.9,3,21.1,5.2,No
40,Human Resources,9.4,3,2,26300,5,No,19.0,3,9.1,2.1,No
34,Sales,14.1,3,2,31400,2,No,20.6,3,21.8,5.1,Yes
45,Research & Development,1.5,4,4,64100,5,Yes,9.5,1,0.5,0.0,No
47,Research & Development,5.7,3,4,38200,2,Yes,16.5,3,9.6,1.2,No
36,Sales,20.1,4,3,40500,3,No,23.5,4,0.3,0.0,No
34,Sales,5.3,2,3,31200,5,Yes,22.5,3,2.7,0.3,No
23,Sales,16.8,4,1,22300,0,No,9.3,4,1.3,0.7,No
59,Research & Development,3.7,3,3,25700,3,Yes,11.5,3,1.6,2.3,Yes
28,Sales,36.1,2,3,36500,2,No,19.3,4,1.7,0.2,No
36,Research & Development,11.5,3,1,50200,6,No,10.7,4,5.1,4.9,No
36,Sales,7.6,3,3,41600,1,No,10.2,4,8.5,0.8,No
31,Sales,9.7,3,4,35100,1,Yes,11.6,3,6.8,0.4,Yes
45,Research & Development,3.8,3,4,29100,2,No,18.3,2,11.4,0.6,No
49,Sales,11.9,3,3,46900,1,No,18.5,2,0.8,0.0,No
35,Human Resources,17.7,1,3,23900,3,Yes,13.1,3,11.0,6.2,No
34,Sales,9.0,3,2,48400,0,No,19.3,3,3.5,0.2,No
42,Research & Development,2.5,1,3,51100,4,Yes,15.1,3,3.2,12.0,No
54,Research & Development,3.1,3,3,38500,3,No,17.0,4,0.2,0.0,No
27,Research & Development,4.9,3,3,38600,3,No,21.9,4,0.3,0.0,No
32,Sales,3.1,4,3,39600,2,No,17.5,4,0.7,0.0,No
35,Human Resources,1.9,3,2,25800,1,No,9.5,3,6.3,0.1,No
45,Research & Development,19.7,2,4,46400,3,No,9.6,4,3.5,9.7,No
25,Research & Development,3.0,4,4,63400,2,Yes,12.2,1,1.0,2.6,No
28,Sales,0.2,2,4,21500,5,No,12.4,3,5.6,0.5,No
44,Research & Development,1.1,4,2,71400,2,No,19.6,2,5.2,4.8,No
38,Human Resources,4.8,3,4,20600,2,No,18.0,3,4.8,1.0,No
24,Human Resources,11.8,3,4,36200,2,No,13.1,3,6.6,3.3,No
35,Research & Development,9.7,3,2,68600,5,No,23.7,4,15.0,1.1,No
31,Sales,11.4,1,4,37300,1,Yes,12.9,4,0.6,0.0,No
22,Sales,1.7,3,2,74700,7,Yes,18.1,3,0.2,0.0,Yes
23,Research & Development,6.3,4,2,51500,2,No,15.8,2,8.8,3.4,No
51,Research & Development,0.7,4,4,24100,5,No,19.7,4,6.4,3.9,No
39,Sales,20.1,3,1,20400,3,No,11.9,4,3.4,7.6,Yes
37,Sales,3.7,1,3,20000,2,No,24.4,4,11.2,1.7,No
32,Research & Development,1.6,3,2,65700,5,Yes,10.0,3,7.5,1.3,No
51,Sales,12.2,2,3,34400,4,No,14.7,3,2.8,0.8,No
40,Research & Development,10.8,3,3,35900,0,Yes,12.7,2,3.2,1.8,No
48,Research & Development,2.7,3,2,35400,3,No,12.4,4,2.7,1.9,No
38,Sales,0.7,2,3,20000,4,Yes,22.5,3,8.2,6.2,No
24,Research & Development,3.9,1,3,43900,3,No,14.9,3,1.8,3.0,No
42,Human Resources,3.4,1,3,21800,3,No,10.2,2,9.9,0.8,No
48,Sales,8.4,1,3,33100,1,No,9.9,3,0.2,0.0,No
39,Research & Development,6.1,3,3,34400,1,No,10.4,4,11.8,4.3,No
40,Human Resources,3.5,4,3,39300,1,Yes,14.4,4,18.4,2.0,No
47,Research & Development,5.9,3,1,36400,8,No,18.2,2,3.5,0.7,No
26,Research & Development,15.8,2,2,39500,3,No,20.7,4,15.4,6.2,Yes
48,Sales,11.1,1,3,27200,3,Yes,17.4,3,1.3,1.7,No
33,Research & Development,2.3,3,2,29500,3,Yes,21.0,3,3.7,0.9,Yes
37,Sales,5.8,3,1,29600,2,No,21.3,2,0.5,0.0,No
45,Research & Development,8.5,1,2,55000,1,No,20.1,3,3.3,2.5,No
22,Research & Development,2.8,2,4,59500,5,Yes,18.2,2,5.0,0.8,No
57,Research & Development,5.2,3,4,50100,4,Yes,10.7,3,0.3,0.0,Yes
57,Sales,9.0,4,3,26800,2,No,20.2,2,6.6,4.6,No
59,Sales,12.7,4,3,29200,4,No,13.8,3,1.9,10.5,Yes
51,Sales,1.1,2,3,36300,4,No,23.5,4,10.8,1.0,No
40,Sales,1.2,3,3,44400,3,No,10.9,3,3.9,2.9,No
59,Sales,23.7,4,2,69800,1,Yes,21.4,4,10.2,0.1,Yes
29,Research & Development,7.8,4,3,42900,2,No,15.9,3,16.8,4.9,No
26,Research & Development,2.5,4,3,36100,3,No,8.4,2,4.6,4.6,No
39,Research & Development,13.7,2,2,47700,0,No,24.4,4,8.7,13.5,No
46,Research & Development,0.7,3,2,29100,3,Yes,10.4,3,13.8,0.9,Yes
35,Sales,23.8,3,3,26700,2,No,14.5,3,1.0,0.3,No
44,Human Resources,1.9,1,4,34100,1,No,11.3,2,8.3,0.9,Yes
39,Sales,5.5,1,4,58800,2,No,17.7,3,1.2,2.9,No
46,Sales,4.5,2,1,38600,3,No,15.7,3,6.2,6.0,Yes
29,Sales,4.0,3,3,82100,3,No,12.6,4,3.6,3.9,No
37,Research & Development,1.7,1,3,36600,4,No,21.7,4,0.5,0.0,No
24,Sales,21.4,4,3,35400,0,No,20.5,4,4.5,7.5,No
44,Research & Development,6.9,4,3,87200,1,No,8.4,3,3.1,4.6,No
56,Research & Development,8.3,2,2,36300,0,No,16.7,3,4.7,3.1,No
26,Research & Development,4.1,3,4,32000,4,Yes,15.4,3,7.1,4.0,No
35,Sales,1.5,4,4,29400,2,No,18.8,3,18.5,0.3,No
40,Research & Development,18.4,2,4,26800,1,No,22.2,3,0.4,0.0,No
40,Research & Development,2.3,1,4,37600,2,Yes,10.4,3,0.5,0.0,No
30,Human Resources,0.6,4,4,20000,3,No,23.7,4,9.6,1.1,No
29,Research & Development,9.7,2,4,31900,3,Yes,14.1,3,1.0,2.4,Yes
47,Human Resources,3.3,2,3,20500,3,No,21.0,3,1.7,10.0,Yes
47,Research & Development,13.6,3,4,68500,2,No,22.8,3,2.8,2.6,No
48,Sales,7.7,4,4,36500,5,No,22.1,2,16.0,2.6,No
59,Sales,4.0,4,1,74400,4,No,11.6,3,40.0,0.7,No
57,Sales,3.7,2,1,50300,1,No,21.8,3,4.5,2.9,No
32,Research & Development,2.6,3,1,46400,5,No,9.1,2,0.7,0.0,No
39,Research & Development,0.1,2,2,30500,0,No,23.4,2,18.2,4.3,No
44,Research & Development,5.1,1,4,32900,5,No,11.5,4,12.4,5.7,No
22,Sales,0.7,2,4,38300,2,No,10.1,3,11.7,6.4,No
45,Sales,13.0,2,1,25700,1,No,13.7,3,0.7,0.0,No
47,Research & Development,5.9,3,3,31900,1,No,23.7,3,12.4,0.7,No
35,Research & Development,7.5,2,3,49000,2,Yes,19.1,3,1.7,0.6,No
41,Research & Development,28.4,3,1,53400,1,No,20.5,3,9.1,2.8,No
57,Human Resources,15.5,3,3,32900,3,No,21.0,3,0.0,0.0,No
47,Research & Development,2.2,1,2,48800,6,No,9.8,4,0.5,0.0,No
32,Research & Development,9.1,3,1,53600,4,No,13.2,3,2.2,4.2,No
39,Research & Development,15.3,3,3,73600,0,No,15.2,3,1.4,2.5,No
49,Research & Development,7.8,3,4,66000,3,No,19.6,2,1.3,8.2,No
29,Human Resources,16.8,3,2,20000,1,No,8.8,3,9.8,1.1,No
38,Sales,6.8,4,3,20000,2,No,16.7,3,8.0,1.3,No
55,Human Resources,0.2,2,3,30900,2,No,13.5,3,10.0,2.2,No
50,Research & Development,2.8,2,2,35800,3,No,20.0,3,7.1,3.0,Yes
49,Sales,19.7,3,3,30700,3,No,10.6,1,4.5,3.7,No
27,Sales,3.7,4,3,47900,2,No,19.5,2,1.2,2.7,No
58,Human Resources,10.8,2,4,20000,3,Yes,8.6,3,2.5,5.7,No
24,Sales,1.3,4,2,33400,5,No,24.5,3,2.0,0.9,Yes
51,Sales,4.3,2,1,66100,2,Yes,16.8,4,1.4,10.2,No
38,Human Resources,1.0,1,3,35300,2,No,23.5,2,25.3,0.8,No
34,Sales,5.5,4,2,50100,2,Yes,21.3,3,5.9,0.1,No
50,Sales,5.5,1,3,37700,1,No,15.8,3,5.9,2.4,No
27,Research & Development,0.4,4,4,41700,3,Yes,17.3,4,3.4,0.9,No
54,Research & Development,4.3,2,4,52300,3,No,20.3,3,2.7,0.3,No
59,Sales,2.9,2,3,25300,3,No,20.5,3,7.0,0.8,No
56,Sales,1.0,1,2,33300,2,No,12.0,3,6.5,0.8,No
46,Sales,2.2,1,2,32300,4,Yes,14.0,4,2.4,18.0,Yes
43,Research & Development,3.3,4,4,40600,1,No,9.8,3,0.7,0.0,No
45,Research & Development,7.8,3,4,69000,1,No,21.8,2,0.7,0.0,No
57,Sales,12.0,3,2,38900,3,Yes,13.3,3,8.7,1.5,No
